"Iteracao";"grad_m";"grad_b"
34962;-0.008072;0.135594
34963;-0.008071;0.135581
34964;-0.008070;0.135568
34965;-0.008069;0.135555
34966;-0.008069;0.135542
34967;-0.008068;0.135530
34968;-0.008067;0.135517
34969;-0.008066;0.135504
34970;-0.008065;0.135491
34971;-0.008065;0.135478
34972;-0.008064;0.135465
34973;-0.008063;0.135452
34974;-0.008062;0.135439
34975;-0.008062;0.135426
34976;-0.008061;0.135414
34977;-0.008060;0.135401
34978;-0.008059;0.135388
34979;-0.008059;0.135375
34980;-0.008058;0.135362
34981;-0.008057;0.135349
34982;-0.008056;0.135336
34983;-0.008056;0.135323
34984;-0.008055;0.135311
34985;-0.008054;0.135298
34986;-0.008053;0.135285
34987;-0.008052;0.135272
34988;-0.008052;0.135259
34989;-0.008051;0.135246
34990;-0.008050;0.135233
34991;-0.008049;0.135221
34992;-0.008049;0.135208
34993;-0.008048;0.135195
34994;-0.008047;0.135182
34995;-0.008046;0.135169
34996;-0.008046;0.135156
34997;-0.008045;0.135143
34998;-0.008044;0.135131
34999;-0.008043;0.135118
35000;-0.008043;0.135105
35001;-0.008042;0.135092
35002;-0.008041;0.135079
35003;-0.008040;0.135066
35004;-0.008039;0.135053
35005;-0.008039;0.135041
35006;-0.008038;0.135028
35007;-0.008037;0.135015
35008;-0.008036;0.135002
35009;-0.008036;0.134989
35010;-0.008035;0.134976
35011;-0.008034;0.134964
35012;-0.008033;0.134951
35013;-0.008033;0.134938
35014;-0.008032;0.134925
35015;-0.008031;0.134912
35016;-0.008030;0.134899
35017;-0.008030;0.134887
35018;-0.008029;0.134874
35019;-0.008028;0.134861
35020;-0.008027;0.134848
35021;-0.008026;0.134835
35022;-0.008026;0.134822
35023;-0.008025;0.134810
35024;-0.008024;0.134797
35025;-0.008023;0.134784
35026;-0.008023;0.134771
35027;-0.008022;0.134758
35028;-0.008021;0.134746
35029;-0.008020;0.134733
35030;-0.008020;0.134720
35031;-0.008019;0.134707
35032;-0.008018;0.134694
35033;-0.008017;0.134681
35034;-0.008017;0.134669
35035;-0.008016;0.134656
35036;-0.008015;0.134643
35037;-0.008014;0.134630
35038;-0.008013;0.134617
35039;-0.008013;0.134605
35040;-0.008012;0.134592
35041;-0.008011;0.134579
35042;-0.008010;0.134566
35043;-0.008010;0.134553
35044;-0.008009;0.134541
35045;-0.008008;0.134528
35046;-0.008007;0.134515
35047;-0.008007;0.134502
35048;-0.008006;0.134489
35049;-0.008005;0.134477
35050;-0.008004;0.134464
35051;-0.008004;0.134451
35052;-0.008003;0.134438
35053;-0.008002;0.134425
35054;-0.008001;0.134413
35055;-0.008001;0.134400
35056;-0.008000;0.134387
35057;-0.007999;0.134374
35058;-0.007998;0.134362
35059;-0.007998;0.134349
35060;-0.007997;0.134336
35061;-0.007996;0.134323
35062;-0.007995;0.134310
35063;-0.007994;0.134298
35064;-0.007994;0.134285
35065;-0.007993;0.134272
35066;-0.007992;0.134259
35067;-0.007991;0.134247
35068;-0.007991;0.134234
35069;-0.007990;0.134221
35070;-0.007989;0.134208
35071;-0.007988;0.134196
35072;-0.007988;0.134183
35073;-0.007987;0.134170
35074;-0.007986;0.134157
35075;-0.007985;0.134145
35076;-0.007985;0.134132
35077;-0.007984;0.134119
35078;-0.007983;0.134106
35079;-0.007982;0.134093
35080;-0.007982;0.134081
35081;-0.007981;0.134068
35082;-0.007980;0.134055
35083;-0.007979;0.134042
35084;-0.007979;0.134030
35085;-0.007978;0.134017
35086;-0.007977;0.134004
35087;-0.007976;0.133991
35088;-0.007975;0.133979
35089;-0.007975;0.133966
35090;-0.007974;0.133953
35091;-0.007973;0.133941
35092;-0.007972;0.133928
35093;-0.007972;0.133915
35094;-0.007971;0.133902
35095;-0.007970;0.133890
35096;-0.007969;0.133877
35097;-0.007969;0.133864
35098;-0.007968;0.133851
35099;-0.007967;0.133839
35100;-0.007966;0.133826
35101;-0.007966;0.133813
35102;-0.007965;0.133800
35103;-0.007964;0.133788
35104;-0.007963;0.133775
35105;-0.007963;0.133762
35106;-0.007962;0.133750
35107;-0.007961;0.133737
35108;-0.007960;0.133724
35109;-0.007960;0.133711
35110;-0.007959;0.133699
35111;-0.007958;0.133686
35112;-0.007957;0.133673
35113;-0.007957;0.133661
35114;-0.007956;0.133648
35115;-0.007955;0.133635
35116;-0.007954;0.133622
35117;-0.007954;0.133610
35118;-0.007953;0.133597
35119;-0.007952;0.133584
35120;-0.007951;0.133572
35121;-0.007950;0.133559
35122;-0.007950;0.133546
35123;-0.007949;0.133534
35124;-0.007948;0.133521
35125;-0.007947;0.133508
35126;-0.007947;0.133495
35127;-0.007946;0.133483
35128;-0.007945;0.133470
35129;-0.007944;0.133457
35130;-0.007944;0.133445
35131;-0.007943;0.133432
35132;-0.007942;0.133419
35133;-0.007941;0.133407
35134;-0.007941;0.133394
35135;-0.007940;0.133381
35136;-0.007939;0.133368
35137;-0.007938;0.133356
35138;-0.007938;0.133343
35139;-0.007937;0.133330
35140;-0.007936;0.133318
35141;-0.007935;0.133305
35142;-0.007935;0.133292
35143;-0.007934;0.133280
35144;-0.007933;0.133267
35145;-0.007932;0.133254
35146;-0.007932;0.133242
35147;-0.007931;0.133229
35148;-0.007930;0.133216
35149;-0.007929;0.133204
35150;-0.007929;0.133191
35151;-0.007928;0.133178
35152;-0.007927;0.133166
35153;-0.007926;0.133153
35154;-0.007926;0.133140
35155;-0.007925;0.133128
35156;-0.007924;0.133115
35157;-0.007923;0.133102
35158;-0.007923;0.133090
35159;-0.007922;0.133077
35160;-0.007921;0.133064
35161;-0.007920;0.133052
35162;-0.007920;0.133039
35163;-0.007919;0.133026
35164;-0.007918;0.133014
35165;-0.007917;0.133001
35166;-0.007917;0.132989
35167;-0.007916;0.132976
35168;-0.007915;0.132963
35169;-0.007914;0.132951
35170;-0.007914;0.132938
35171;-0.007913;0.132925
35172;-0.007912;0.132913
35173;-0.007911;0.132900
35174;-0.007911;0.132887
35175;-0.007910;0.132875
35176;-0.007909;0.132862
35177;-0.007908;0.132849
35178;-0.007908;0.132837
35179;-0.007907;0.132824
35180;-0.007906;0.132812
35181;-0.007905;0.132799
35182;-0.007904;0.132786
35183;-0.007904;0.132774
35184;-0.007903;0.132761
35185;-0.007902;0.132748
35186;-0.007901;0.132736
35187;-0.007901;0.132723
35188;-0.007900;0.132711
35189;-0.007899;0.132698
35190;-0.007898;0.132685
35191;-0.007898;0.132673
35192;-0.007897;0.132660
35193;-0.007896;0.132647
35194;-0.007895;0.132635
35195;-0.007895;0.132622
35196;-0.007894;0.132610
35197;-0.007893;0.132597
35198;-0.007892;0.132584
35199;-0.007892;0.132572
35200;-0.007891;0.132559
35201;-0.007890;0.132547
35202;-0.007889;0.132534
35203;-0.007889;0.132521
35204;-0.007888;0.132509
35205;-0.007887;0.132496
35206;-0.007886;0.132484
35207;-0.007886;0.132471
35208;-0.007885;0.132458
35209;-0.007884;0.132446
35210;-0.007883;0.132433
35211;-0.007883;0.132421
35212;-0.007882;0.132408
35213;-0.007881;0.132395
35214;-0.007880;0.132383
35215;-0.007880;0.132370
35216;-0.007879;0.132358
35217;-0.007878;0.132345
35218;-0.007877;0.132332
35219;-0.007877;0.132320
35220;-0.007876;0.132307
35221;-0.007875;0.132295
35222;-0.007874;0.132282
35223;-0.007874;0.132269
35224;-0.007873;0.132257
35225;-0.007872;0.132244
35226;-0.007871;0.132232
35227;-0.007871;0.132219
35228;-0.007870;0.132207
35229;-0.007869;0.132194
35230;-0.007868;0.132181
35231;-0.007868;0.132169
35232;-0.007867;0.132156
35233;-0.007866;0.132144
35234;-0.007865;0.132131
35235;-0.007865;0.132119
35236;-0.007864;0.132106
35237;-0.007863;0.132093
35238;-0.007863;0.132081
35239;-0.007862;0.132068
35240;-0.007861;0.132056
35241;-0.007860;0.132043
35242;-0.007860;0.132031
35243;-0.007859;0.132018
35244;-0.007858;0.132006
35245;-0.007857;0.131993
35246;-0.007857;0.131980
35247;-0.007856;0.131968
35248;-0.007855;0.131955
35249;-0.007854;0.131943
35250;-0.007854;0.131930
35251;-0.007853;0.131918
35252;-0.007852;0.131905
35253;-0.007851;0.131893
35254;-0.007851;0.131880
35255;-0.007850;0.131868
35256;-0.007849;0.131855
35257;-0.007848;0.131842
35258;-0.007848;0.131830
35259;-0.007847;0.131817
35260;-0.007846;0.131805
35261;-0.007845;0.131792
35262;-0.007845;0.131780
35263;-0.007844;0.131767
35264;-0.007843;0.131755
35265;-0.007842;0.131742
35266;-0.007842;0.131730
35267;-0.007841;0.131717
35268;-0.007840;0.131705
35269;-0.007839;0.131692
35270;-0.007839;0.131680
35271;-0.007838;0.131667
35272;-0.007837;0.131654
35273;-0.007836;0.131642
35274;-0.007836;0.131629
35275;-0.007835;0.131617
35276;-0.007834;0.131604
35277;-0.007833;0.131592
35278;-0.007833;0.131579
35279;-0.007832;0.131567
35280;-0.007831;0.131554
35281;-0.007830;0.131542
35282;-0.007830;0.131529
35283;-0.007829;0.131517
35284;-0.007828;0.131504
35285;-0.007827;0.131492
35286;-0.007827;0.131479
35287;-0.007826;0.131467
35288;-0.007825;0.131454
35289;-0.007824;0.131442
35290;-0.007824;0.131429
35291;-0.007823;0.131417
35292;-0.007822;0.131404
35293;-0.007821;0.131392
35294;-0.007821;0.131379
35295;-0.007820;0.131367
35296;-0.007819;0.131354
35297;-0.007819;0.131342
35298;-0.007818;0.131329
35299;-0.007817;0.131317
35300;-0.007816;0.131304
35301;-0.007816;0.131292
35302;-0.007815;0.131279
35303;-0.007814;0.131267
35304;-0.007813;0.131254
35305;-0.007813;0.131242
35306;-0.007812;0.131229
35307;-0.007811;0.131217
35308;-0.007810;0.131204
35309;-0.007810;0.131192
35310;-0.007809;0.131180
35311;-0.007808;0.131167
35312;-0.007807;0.131155
35313;-0.007807;0.131142
35314;-0.007806;0.131130
35315;-0.007805;0.131117
35316;-0.007804;0.131105
35317;-0.007804;0.131092
35318;-0.007803;0.131080
35319;-0.007802;0.131067
35320;-0.007801;0.131055
35321;-0.007801;0.131042
35322;-0.007800;0.131030
35323;-0.007799;0.131017
35324;-0.007798;0.131005
35325;-0.007798;0.130993
35326;-0.007797;0.130980
35327;-0.007796;0.130968
35328;-0.007795;0.130955
35329;-0.007795;0.130943
35330;-0.007794;0.130930
35331;-0.007793;0.130918
35332;-0.007793;0.130905
35333;-0.007792;0.130893
35334;-0.007791;0.130880
35335;-0.007790;0.130868
35336;-0.007790;0.130856
35337;-0.007789;0.130843
35338;-0.007788;0.130831
35339;-0.007787;0.130818
35340;-0.007787;0.130806
35341;-0.007786;0.130793
35342;-0.007785;0.130781
35343;-0.007784;0.130768
35344;-0.007784;0.130756
35345;-0.007783;0.130744
35346;-0.007782;0.130731
35347;-0.007781;0.130719
35348;-0.007781;0.130706
35349;-0.007780;0.130694
35350;-0.007779;0.130681
35351;-0.007778;0.130669
35352;-0.007778;0.130657
35353;-0.007777;0.130644
35354;-0.007776;0.130632
35355;-0.007775;0.130619
35356;-0.007775;0.130607
35357;-0.007774;0.130594
35358;-0.007773;0.130582
35359;-0.007773;0.130570
35360;-0.007772;0.130557
35361;-0.007771;0.130545
35362;-0.007770;0.130532
35363;-0.007770;0.130520
35364;-0.007769;0.130508
35365;-0.007768;0.130495
35366;-0.007767;0.130483
35367;-0.007767;0.130470
35368;-0.007766;0.130458
35369;-0.007765;0.130445
35370;-0.007764;0.130433
35371;-0.007764;0.130421
35372;-0.007763;0.130408
35373;-0.007762;0.130396
35374;-0.007761;0.130383
35375;-0.007761;0.130371
35376;-0.007760;0.130359
35377;-0.007759;0.130346
35378;-0.007759;0.130334
35379;-0.007758;0.130321
35380;-0.007757;0.130309
35381;-0.007756;0.130297
35382;-0.007756;0.130284
35383;-0.007755;0.130272
35384;-0.007754;0.130260
35385;-0.007753;0.130247
35386;-0.007753;0.130235
35387;-0.007752;0.130222
35388;-0.007751;0.130210
35389;-0.007750;0.130198
35390;-0.007750;0.130185
35391;-0.007749;0.130173
35392;-0.007748;0.130160
35393;-0.007747;0.130148
35394;-0.007747;0.130136
35395;-0.007746;0.130123
35396;-0.007745;0.130111
35397;-0.007745;0.130099
35398;-0.007744;0.130086
35399;-0.007743;0.130074
35400;-0.007742;0.130061
35401;-0.007742;0.130049
35402;-0.007741;0.130037
35403;-0.007740;0.130024
35404;-0.007739;0.130012
35405;-0.007739;0.130000
35406;-0.007738;0.129987
35407;-0.007737;0.129975
35408;-0.007736;0.129963
35409;-0.007736;0.129950
35410;-0.007735;0.129938
35411;-0.007734;0.129925
35412;-0.007733;0.129913
35413;-0.007733;0.129901
35414;-0.007732;0.129888
35415;-0.007731;0.129876
35416;-0.007731;0.129864
35417;-0.007730;0.129851
35418;-0.007729;0.129839
35419;-0.007728;0.129827
35420;-0.007728;0.129814
35421;-0.007727;0.129802
35422;-0.007726;0.129790
35423;-0.007725;0.129777
35424;-0.007725;0.129765
35425;-0.007724;0.129753
35426;-0.007723;0.129740
35427;-0.007722;0.129728
35428;-0.007722;0.129716
35429;-0.007721;0.129703
35430;-0.007720;0.129691
35431;-0.007719;0.129679
35432;-0.007719;0.129666
35433;-0.007718;0.129654
35434;-0.007717;0.129642
35435;-0.007717;0.129629
35436;-0.007716;0.129617
35437;-0.007715;0.129605
35438;-0.007714;0.129592
35439;-0.007714;0.129580
35440;-0.007713;0.129568
35441;-0.007712;0.129555
35442;-0.007711;0.129543
35443;-0.007711;0.129531
35444;-0.007710;0.129518
35445;-0.007709;0.129506
35446;-0.007708;0.129494
35447;-0.007708;0.129481
35448;-0.007707;0.129469
35449;-0.007706;0.129457
35450;-0.007706;0.129444
35451;-0.007705;0.129432
35452;-0.007704;0.129420
35453;-0.007703;0.129407
35454;-0.007703;0.129395
35455;-0.007702;0.129383
35456;-0.007701;0.129371
35457;-0.007700;0.129358
35458;-0.007700;0.129346
35459;-0.007699;0.129334
35460;-0.007698;0.129321
35461;-0.007698;0.129309
35462;-0.007697;0.129297
35463;-0.007696;0.129284
35464;-0.007695;0.129272
35465;-0.007695;0.129260
35466;-0.007694;0.129248
35467;-0.007693;0.129235
35468;-0.007692;0.129223
35469;-0.007692;0.129211
35470;-0.007691;0.129198
35471;-0.007690;0.129186
35472;-0.007689;0.129174
35473;-0.007689;0.129162
35474;-0.007688;0.129149
35475;-0.007687;0.129137
35476;-0.007687;0.129125
35477;-0.007686;0.129112
35478;-0.007685;0.129100
35479;-0.007684;0.129088
35480;-0.007684;0.129076
35481;-0.007683;0.129063
35482;-0.007682;0.129051
35483;-0.007681;0.129039
35484;-0.007681;0.129026
35485;-0.007680;0.129014
35486;-0.007679;0.129002
35487;-0.007678;0.128990
35488;-0.007678;0.128977
35489;-0.007677;0.128965
35490;-0.007676;0.128953
35491;-0.007676;0.128941
35492;-0.007675;0.128928
35493;-0.007674;0.128916
35494;-0.007673;0.128904
35495;-0.007673;0.128892
35496;-0.007672;0.128879
35497;-0.007671;0.128867
35498;-0.007670;0.128855
35499;-0.007670;0.128843
35500;-0.007669;0.128830
35501;-0.007668;0.128818
35502;-0.007668;0.128806
35503;-0.007667;0.128794
35504;-0.007666;0.128781
35505;-0.007665;0.128769
35506;-0.007665;0.128757
35507;-0.007664;0.128745
35508;-0.007663;0.128732
35509;-0.007662;0.128720
35510;-0.007662;0.128708
35511;-0.007661;0.128696
35512;-0.007660;0.128683
35513;-0.007660;0.128671
35514;-0.007659;0.128659
35515;-0.007658;0.128647
35516;-0.007657;0.128634
35517;-0.007657;0.128622
35518;-0.007656;0.128610
35519;-0.007655;0.128598
35520;-0.007654;0.128585
35521;-0.007654;0.128573
35522;-0.007653;0.128561
35523;-0.007652;0.128549
35524;-0.007652;0.128537
35525;-0.007651;0.128524
35526;-0.007650;0.128512
35527;-0.007649;0.128500
35528;-0.007649;0.128488
35529;-0.007648;0.128475
35530;-0.007647;0.128463
35531;-0.007646;0.128451
35532;-0.007646;0.128439
35533;-0.007645;0.128427
35534;-0.007644;0.128414
35535;-0.007644;0.128402
35536;-0.007643;0.128390
35537;-0.007642;0.128378
35538;-0.007641;0.128366
35539;-0.007641;0.128353
35540;-0.007640;0.128341
35541;-0.007639;0.128329
35542;-0.007638;0.128317
35543;-0.007638;0.128304
35544;-0.007637;0.128292
35545;-0.007636;0.128280
35546;-0.007636;0.128268
35547;-0.007635;0.128256
35548;-0.007634;0.128243
35549;-0.007633;0.128231
35550;-0.007633;0.128219
35551;-0.007632;0.128207
35552;-0.007631;0.128195
35553;-0.007630;0.128183
35554;-0.007630;0.128170
35555;-0.007629;0.128158
35556;-0.007628;0.128146
35557;-0.007628;0.128134
35558;-0.007627;0.128122
35559;-0.007626;0.128109
35560;-0.007625;0.128097
35561;-0.007625;0.128085
35562;-0.007624;0.128073
35563;-0.007623;0.128061
35564;-0.007622;0.128048
35565;-0.007622;0.128036
35566;-0.007621;0.128024
35567;-0.007620;0.128012
35568;-0.007620;0.128000
35569;-0.007619;0.127988
35570;-0.007618;0.127975
35571;-0.007617;0.127963
35572;-0.007617;0.127951
35573;-0.007616;0.127939
35574;-0.007615;0.127927
35575;-0.007614;0.127915
35576;-0.007614;0.127902
35577;-0.007613;0.127890
35578;-0.007612;0.127878
35579;-0.007612;0.127866
35580;-0.007611;0.127854
35581;-0.007610;0.127842
35582;-0.007609;0.127829
35583;-0.007609;0.127817
35584;-0.007608;0.127805
35585;-0.007607;0.127793
35586;-0.007607;0.127781
35587;-0.007606;0.127769
35588;-0.007605;0.127757
35589;-0.007604;0.127744
35590;-0.007604;0.127732
35591;-0.007603;0.127720
35592;-0.007602;0.127708
35593;-0.007601;0.127696
35594;-0.007601;0.127684
35595;-0.007600;0.127671
35596;-0.007599;0.127659
35597;-0.007599;0.127647
35598;-0.007598;0.127635
35599;-0.007597;0.127623
35600;-0.007596;0.127611
35601;-0.007596;0.127599
35602;-0.007595;0.127587
35603;-0.007594;0.127574
35604;-0.007594;0.127562
35605;-0.007593;0.127550
35606;-0.007592;0.127538
35607;-0.007591;0.127526
35608;-0.007591;0.127514
35609;-0.007590;0.127502
35610;-0.007589;0.127489
35611;-0.007588;0.127477
35612;-0.007588;0.127465
35613;-0.007587;0.127453
35614;-0.007586;0.127441
35615;-0.007586;0.127429
35616;-0.007585;0.127417
35617;-0.007584;0.127405
35618;-0.007583;0.127393
35619;-0.007583;0.127380
35620;-0.007582;0.127368
35621;-0.007581;0.127356
35622;-0.007581;0.127344
35623;-0.007580;0.127332
35624;-0.007579;0.127320
35625;-0.007578;0.127308
35626;-0.007578;0.127296
35627;-0.007577;0.127284
35628;-0.007576;0.127271
35629;-0.007575;0.127259
35630;-0.007575;0.127247
35631;-0.007574;0.127235
35632;-0.007573;0.127223
35633;-0.007573;0.127211
35634;-0.007572;0.127199
35635;-0.007571;0.127187
35636;-0.007570;0.127175
35637;-0.007570;0.127163
35638;-0.007569;0.127150
35639;-0.007568;0.127138
35640;-0.007568;0.127126
35641;-0.007567;0.127114
35642;-0.007566;0.127102
35643;-0.007565;0.127090
35644;-0.007565;0.127078
35645;-0.007564;0.127066
35646;-0.007563;0.127054
35647;-0.007563;0.127042
35648;-0.007562;0.127030
35649;-0.007561;0.127017
35650;-0.007560;0.127005
35651;-0.007560;0.126993
35652;-0.007559;0.126981
35653;-0.007558;0.126969
35654;-0.007557;0.126957
35655;-0.007557;0.126945
35656;-0.007556;0.126933
35657;-0.007555;0.126921
35658;-0.007555;0.126909
35659;-0.007554;0.126897
35660;-0.007553;0.126885
35661;-0.007552;0.126873
35662;-0.007552;0.126861
35663;-0.007551;0.126848
35664;-0.007550;0.126836
35665;-0.007550;0.126824
35666;-0.007549;0.126812
35667;-0.007548;0.126800
35668;-0.007547;0.126788
35669;-0.007547;0.126776
35670;-0.007546;0.126764
35671;-0.007545;0.126752
35672;-0.007545;0.126740
35673;-0.007544;0.126728
35674;-0.007543;0.126716
35675;-0.007542;0.126704
35676;-0.007542;0.126692
35677;-0.007541;0.126680
35678;-0.007540;0.126668
35679;-0.007540;0.126656
35680;-0.007539;0.126644
35681;-0.007538;0.126631
35682;-0.007537;0.126619
35683;-0.007537;0.126607
35684;-0.007536;0.126595
35685;-0.007535;0.126583
35686;-0.007535;0.126571
35687;-0.007534;0.126559
35688;-0.007533;0.126547
35689;-0.007532;0.126535
35690;-0.007532;0.126523
35691;-0.007531;0.126511
35692;-0.007530;0.126499
35693;-0.007530;0.126487
35694;-0.007529;0.126475
35695;-0.007528;0.126463
35696;-0.007527;0.126451
35697;-0.007527;0.126439
35698;-0.007526;0.126427
35699;-0.007525;0.126415
35700;-0.007525;0.126403
35701;-0.007524;0.126391
35702;-0.007523;0.126379
35703;-0.007522;0.126367
35704;-0.007522;0.126355
35705;-0.007521;0.126343
35706;-0.007520;0.126331
35707;-0.007519;0.126319
35708;-0.007519;0.126307
35709;-0.007518;0.126295
35710;-0.007517;0.126283
35711;-0.007517;0.126271
35712;-0.007516;0.126259
35713;-0.007515;0.126247
35714;-0.007514;0.126235
35715;-0.007514;0.126223
35716;-0.007513;0.126211
35717;-0.007512;0.126199
35718;-0.007512;0.126187
35719;-0.007511;0.126175
35720;-0.007510;0.126163
35721;-0.007509;0.126151
35722;-0.007509;0.126139
35723;-0.007508;0.126127
35724;-0.007507;0.126115
35725;-0.007507;0.126103
35726;-0.007506;0.126091
35727;-0.007505;0.126079
35728;-0.007504;0.126067
35729;-0.007504;0.126055
35730;-0.007503;0.126043
35731;-0.007502;0.126031
35732;-0.007502;0.126019
35733;-0.007501;0.126007
35734;-0.007500;0.125995
35735;-0.007499;0.125983
35736;-0.007499;0.125971
35737;-0.007498;0.125959
35738;-0.007497;0.125947
35739;-0.007497;0.125935
35740;-0.007496;0.125923
35741;-0.007495;0.125911
35742;-0.007495;0.125899
35743;-0.007494;0.125887
35744;-0.007493;0.125875
35745;-0.007492;0.125863
35746;-0.007492;0.125851
35747;-0.007491;0.125839
35748;-0.007490;0.125827
35749;-0.007490;0.125815
35750;-0.007489;0.125803
35751;-0.007488;0.125791
35752;-0.007487;0.125779
35753;-0.007487;0.125767
35754;-0.007486;0.125755
35755;-0.007485;0.125743
35756;-0.007485;0.125731
35757;-0.007484;0.125719
35758;-0.007483;0.125707
35759;-0.007482;0.125696
35760;-0.007482;0.125684
35761;-0.007481;0.125672
35762;-0.007480;0.125660
35763;-0.007480;0.125648
